id,name,brief,desc
6722,Illusorische Klänge,Antiquität,
6723,Illusorische Klänge,Antiquität,
6724,Illusorische Klänge,Antiquität,
20001052,Apates limitierter Avatar,Spezieller Avatar,Apates limitierter Avatar. Verneigt euch vor meinen Gesang!
20001053,Skyes limitierter Avatar,Spezieller Avatar,"Skyes limitierter Avatar. Senpai, gefällt es dir, am Himmel zu fliegen?"
206,Glückssack,Eventmaterial,"Eventmaterial: Kann für das Event ""Frühlingsbeginn"" verwendet werden."
4402002,Auswahlbox von orang. Antiquitäten,Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität aussuchen. (Tippe auf die Lupe oben rechts für mehr Details. Nachdem du die Box erhalten hast, werden sich deren Inhalte nicht mehr ändern.)"
8052,Blauer Schwur,Avatarbildrahmen,Avatarbildrahmen zum Valentinstag 2021. Kann im limitierten Event erhalten werden.
203,Schmackhaftes Brot,Material,"Das Brot schmeckt so mild und süß, da läuft einem wirklich das Wasser im Munde zusammen! Beim Campusausflug darf es nicht fehlen."
204,Erstklassiges Bauholz,Material,Das Holz ist sehr schwer und hat eine feine Maserung. Es kann fürs Aufleveln der Gebäude beim Campusausflug verwendet werden.
205,Blauer Kristall,Material,In diesem klaren blauen Kristall versteckt sich eine faszinierende Kraft. Er kann fürs Aufleveln der Mädchen-Attribute beim Campusausflug verwendet werden.
208,Schlüssel zur Erinnerung,Item zur Entsperrung der Geschichte,Kann zum Entsperren der Geschichte (Rückblick) verwendet werden.
7153,Lila Blütentraum,Kostüm,Amelias Kostüm Lila Blütentraum
27153,Lila Blütentraum,Kostüm,Amelias Kostüm Lila Blütentraum
209,Laterne,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann."
7154,Hina-Matsuri,Kostüm,Minos Kostüm Hina-Matsuri
27154,Hina-Matsuri,Kostüm,Minos Kostüm Hina-Matsuri
210,Blaue Zauberbox,Ressourcenbox,"Nach dem Öffnen erhältst du zufällig eine der folgenden Belohnungen: Brotdose *15000, Diener-Keks *6000, Spirit-Keks *1000, Brotdose *20000, Kristallmeißel *20000, Fragmente exklusiver orangener Antiquität *50."
211,Lila Zauberbox,Ressourcenbox,"Nach dem Öffnen erhältst du zufällig eine der folgenden Belohnungen: Münze *15M, EXP Saft *15M, Münze *30M, EXP Saft *30M, 3-Sterne Mädchen-Fragment *3000, 5-Sterne Mädchen-Fragment *150, 5-Sterne Elite-Mädchen-Fragmente *100."
212,Omelett,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
213,Pfannkuchen,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
214,Wagashi,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
4102014,5-Sterne-Auswahlbox (Dämon/Engel),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder ein Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
7155,Feurige Liebe,Kostüm,"Kiras Kostüm ""Feurige Liebe"""
27155,Feurige Liebe,Kostüm,"Kiras Kostüm ""Feurige Liebe"""
930199,5-Sterne Glimmer,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
52015,Glimmer,,
652022,Glimmer,,
752015,Glimmer,,
930200,5-Sterne Van Helsing,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
51014,Van Helsing,,
651021,Van Helsing,,
751014,Van Helsing,,
4101016,Auswahlbox von 5-Sterne Mädchen (4. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Geister, Menschen, Monster oder Feen 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4102015,Auswahlbox von 5-Sterne Mädchen (4. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4302005,Kostümauswahlbox (4. Inselreise),Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eines der zur Wahl stehenden Kostüme aussuchen. (Tippe auf die Lupe oben rechts für mehr Details. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
7156,Lotosblume,Kostüm,"Schmetterlings Kostüm ""Lotosblume"""
27156,Lotosblume,Kostüm,"Schmetterlings Kostüm ""Lotosblume"""
20001055,Glimmers limitierter Avatar,Spezieller Avatar,"Glimmers limitierter Avatar. Seit langem will ich dich kennenlernen, Senpai."
20001056,Van Helsings limitierter Avatar,Spezieller Avatar,Van Helsings limitierter Avatar. Das ist meine Jagdbeute und sie entkommt mir nicht.
7157,Geschmolzene Liebe,Kostüm,"Krystals Kostüm ""Geschmolzene Liebe"""
27157,Geschmolzene Liebe,Kostüm,"Krystals Kostüm ""Geschmolzene Liebe"""
4101017,5-Sterne-Auswahlbox,Auswahlbox,"Nach dem Öffnen kannst du zwischen 5-Sterne-Mädchen-Fragmenten der Geister, Menschen, Monster und Feen wählen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
215,Blüte,Eventmaterial,"Kann im Event ""Reise zu den Wolken"" verwendet werden."
4102016,5-Sterne-Auswahlbox (Dämon/Engel),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
217,Clownpuppe,Eventmaterial,"Eventmaterial. Kann im Event ""Puppen-Parade"" verwendet werden."
7158,Kartenzauber,Kostüm,Apates Kostüm Kartenzauber
27158,Kartenzauber,Kostüm,Apates Kostüm Kartenzauber
7159,Showmasterin,Kostüm,Aquaris Kostüm Showmasterin
27159,Showmasterin,Kostüm,Aquaris Kostüm Showmasterin
216,Diener-Kristall,Diener-Material,Kann fürs Aufleveln des kostbaren Kerns des Dieners verwendet werden.
7160,Radiosprecherin,Kostüm,Babels Kostüm Radiosprecherin
27160,Radiosprecherin,Kostüm,Babels Kostüm Radiosprecherin
7161,Osterhäschen,Kostüm,Gabriels Kostüm Osterhäschen
27161,Osterhäschen,Kostüm,Gabriels Kostüm Osterhäschen
218,Normales Osterei,Eventmaterial,"Eventmaterial. Kann im Event ""Überraschungs-Ostereier"" verwendet werden."
219,Buntes Osterei,Eventmaterial,"Eventmaterial. Kann im Event ""Überraschungs-Ostereier"" verwendet werden."
220,Goldenes Osterei,Eventmaterial,"Eventmaterial. Kann im Event ""Überraschungs-Ostereier"" verwendet werden."
7162,Systemstörung,Kostüm,Turins Kostüm Systemstörung
27162,Systemstörung,Kostüm,Turins Kostüm Systemstörung
9121,Beruhige dich,Chat Emoji,Sensinas Chat Emoji「Beruhige dich」
4102017,Auswahlbox von 5-Sterne Mädchen (5. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4101018,Auswahlbox von 5-Sterne Mädchen (5. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Geister, Menschen, Monster oder Feen 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4302006,Premium Kostümauswahlbox (5. Luvlys Inselreise),Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eines der zur Wahl stehenden Kostüme aussuchen. (Tippe auf die Lupe oben rechts, um die Kostüme anzuschauen. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
221,Mädchensticker,"Normale Währung für ""Buch der Illusion""","Kann bei der Tauschfee verwendet werden, um verschiedene Items einzutauschen. Die Blumenstempel werden nach dem Ende der Saison von ""Buch der Illusion"" entfernt."
222,Blattkristall,"Premium-Währung für ""Buch der Illusion""","Kann bei der Tauschfee verwendet werden, um verschiedene Items einzutauschen. Die Blattkristalle werden nach dem Ende der Saison von ""Buch der Illusion"" entfernt."
223,Fehlende Seite,"EXP für ""Buch der Illusion""","Kann das Buchlevel bei ""Buch der Illusion"" erhöhen"
1129999,Geheimrucksack,Möbel,Babels kleiner Rucksack. Darin verstecken sich die unbekannten Geheimnisse des jungen Mädchens.
4302007,Premium Kostümauswahlbox (Ostereier-Paket 2021),Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eines der zur Wahl stehenden Kostüme aussuchen. (Tippe auf die Lupe oben rechts, um die Kostüme anzuschauen. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
7163,Frühlingsregen,Kostüm,Silvias Kostüm Frühlingsregen
27163,Frühlingsregen,Kostüm,Silvias Kostüm Frühlingsregen
8053,Tagtraum,Avatarbildrahmen,Kann durch Kauf des Buchs der Zauber erhalten werden.
930201,5-Sterne Pippi,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
53015,Pippi,,
653022,Pippi,,
753015,Pippi,,
20001057,Pippis limitierter Avatar,Spezieller Avatar,Pippis limitierter Avatar. Und? Wo spielen wir heute?
224,Entschädigungsbox,Spezielle Schatzbox,"Schatzbox als Entschädigung für die Spieler, deren Bestellungen im Event Überraschungs-Ostereier 2021 nicht erfolgreich abgeschlossen wurden."
225,Zauberstaub,Eventmaterial,"Eventmaterial. Kann im Event ""Feuerwerksfabrik"" verwendet werden."
226,Spezielles Feuerwerk,Eventmaterial,"Eventmaterial. Kann im Event ""Feuerwerksfabrik"" verwendet werden."
7164,Personal Trainerin,Kostüm,Uriels Kostüm Personal Trainerin
27164,Personal Trainerin,Kostüm,Uriels Kostüm Personal Trainerin
227,Materialtruhe (Elitefertigkeit),Ressourcenbox,Erhalte Leitfadenmaterial *8000 und Geheimmaterial *2500.
4204001,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *12000, Spirit-Keks *1500, Diener-Kristall *600."
4403011,Antiquitätenbox für Geister,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Geister aussuchen. (Tippe auf die Lupe für mehr Details.)
4403012,Antiquitätenbox für Menschen,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Menschen aussuchen. (Tippe auf die Lupe für mehr Details.)
4403013,Antiquitätenbox für Monster,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Monster aussuchen. (Tippe auf die Lupe für mehr Details.)
4403014,Antiquitätenbox für Feen,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Feen aussuchen. (Tippe auf die Lupe für mehr Details.)
4403015,Antiquitätenbox für Dämonen,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Dämonen aussuchen. (Tippe auf die Lupe für mehr Details.)
4403016,Antiquitätenbox für Engel,Auswahlbox,Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität für Engel aussuchen. (Tippe auf die Lupe für mehr Details.)
4204002,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *4000, Spirit-Keks *500, Diener-Kristall *200."
228,Premium Ressourcenbox,Ressourcenbox,"Nach dem Öffnen erhältst du zufällig eine der folgenden Belohnungen: Super Kapselmünze *25, Stempel *7, Lottoschein *120, Super Kapselmünze *45, Stempel *13, Lottoschein *240 und Super Lottoschein *20."
229,Blaue Zauberbox,Ressourcenbox,"Nach dem Öffnen erhältst du zufällig eine der folgenden Belohnungen: Brotdose *15000, Diener-Keks *6000, Spirit-Keks *1000, Diener-Kristall *400, Brotdose *20000, Kristallmeißel *20000, orangenes exklusives Antiquitätenfragment *50."
230,Zufallsgildenbox,Ressourcenbox,"Nach dem Öffnen kannst du zufällig eine der folgenden Belohnungen erhalten: Elite 5-Sterne Engel-Mädchen-Fragment *50, Elite 5-Sterne Dämon-Mädchen-Fragment *50, 5-Sterne Mädchen-Fragment *50, Engelsstab *1, Engelsrobe *1, Engelshaarband *1, Engelsflügel *1, Stempel *1, Super Kapselmünze *1, Super Lottoschein *1, Runenstein *1, Wahrsagekristall *1, EXP-Saft *200000, Kristallmeißel *100, Brotdose *150, Lottoschein *2."
4202003,Premium Ressourcenauswahlbox,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen:「Super Kapselmünze *8, Stempel*2, Lottoschein *35, Super Lottoschein *4」"
4201007,Normale Ressourcenauswahlbox,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: EXP Saft *600000, Brotdose *400, Kristallmeißel *400, Diener-Keks *250 und Spirit-Keks *30."
7165,Frühlingsbrise,Kostüm,Skyes Kostüm Frühlingsbrise
27165,Frühlingsbrise,Kostüm,Skyes Kostüm Frühlingsbrise
231,Unterrichtsschein,Eventmaterial,"Eventmaterial. Kann fürs Event ""Unterricht"" verwendet werden."
7166,Trunkenheit,Kostüm,Izanamis Kostüm Trunkenheit
27166,Trunkenheit,Kostüm,Izanamis Kostüm Trunkenheit
7167,Fröhliches Fischlein,Kostüm,"Susans Kostüm ""Fröhliches Fischlein"""
27167,Fröhliches Fischlein,Kostüm,"Susans Kostüm ""Fröhliches Fischlein"""
930202,5-Sterne Moonie,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
51015,Moonie,,
651022,Moonie,,
751015,Moonie,,
930203,5-Sterne Holly,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
54015,Holly,,
654022,Holly,,
754015,Holly,,
4102018,5-Sterne-Auswahlbox (Dämon/Engel),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4102019,Auswahlbox von 5-Sterne Mädchen (6. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Dämonen oder Engel 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4101019,Auswahlbox von 5-Sterne Mädchen (6. Luvlys Inselreise),Auswahlbox,"Nach dem Öffnen kannst du dir ein Geister, Menschen, Monster oder Feen 5-Sterne Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4302008,Premium Kostümauswahlbox (6. Luvlys Inselreise),Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eines der zur Wahl stehenden Kostüme aussuchen. (Tippe auf die Lupe oben rechts, um die Kostüme anzuschauen. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
4204003,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *3200, Spirit-Keks *400, Diener-Kristall *200."
4204004,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *8000, Spirit-Keks *1000, Diener-Kristall *500."
4204005,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *32000, Spirit-Keks *4000, Diener-Kristall *2000."
232,Blaue Perle,Eventmaterial,"Eventmaterial: Kann für das Event ""Luvlys Inselreise"" verwendet werden."
7168,Schläfriges Schäfchen,Kostüm,"Veras Kostüm ""Schläfriges Schäfchen"""
27168,Schläfriges Schäfchen,Kostüm,"Veras Kostüm ""Schläfriges Schäfchen"""
7169,Treueschwur,Kostüm,"Fenrirs Kostüm ""Treueschwur"""
27169,Treueschwur,Kostüm,"Fenrirs Kostüm ""Treueschwur"""
234,Neulingsschein,Eventmaterial,"Eventmaterial. Kann für das Event ""Schultüte"" verwendet werden."
20001058,Moonies limitierter Avatar,Spezieller Avatar,Moonies limitierter Avatar. Das Mondlicht erzeugt eine romantische Stimmung~
233,Entsperre das 4. Geschenk,,"Kaufe das Paket, um das 4. Geschenk im Event ""Schultüte"" zu entsperren."
235,Auge der Zeit,Eventmaterial,"Eventmaterial: Kann für das Event ""Rätsel der Zeit"" verwendet werden."
236,Zeitstaub,Eventmaterial,"Eventmaterial: Kann für das Event ""Rätsel der Zeit"" verwendet werden."
7170,Befreiende Spritze,Kostüm,"Angels Kostüm ""Befreiende Spritze"""
27170,Befreiende Spritze,Kostüm,"Angels Kostüm ""Befreiende Spritze"""
7171,Genesung,Kostüm,"Pippis Kostüm ""Genesung"""
27171,Genesung,Kostüm,"Pippis Kostüm ""Genesung"""
4101020,5-Sterne-Auswahlbox,Auswahlbox,"Nach dem Öffnen kannst du dir ein Geister, Menschen, Monster oder Feen 5-Sterne-Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
4201008,Normale Ressourcenauswahlbox,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: EXP Saft *2000000, Brotdose *1500, Kristallmeißel *1500, Diener-Keks *900 und Spirit-Keks *120."
4201009,Normale Ressourcenauswahlbox (Schatzjäger),Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Münze *400000, EXP Saft *400000, Brotdose *300, Kristallmeißel *300, Diener-Keks *300, Spirit-Keks *60, Diener-Kristall *30."
20001059,Hollys limitierter Avatar,Spezieller Avatar,Hollys limitierter Avatar. Die Liebe muss mit Musik gefeiert werde~
7172,Privatärztin,Kostüm,"Glimmers Kostüm ""Privatärztin"""
27172,Privatärztin,Kostüm,"Glimmers Kostüm ""Privatärztin"""
4402003,Auswahlbox von orang. Antiquitäten,Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine exklusive orangene Antiquität aussuchen. (Tippe auf die Lupe oben rechts für mehr Details. Nachdem du die Box erhalten hast, werden sich deren Inhalte nicht mehr ändern.)"
6725,Ruf des Todes,Antiquität,
6726,Ruf des Todes,Antiquität,
6727,Ruf des Todes,Antiquität,
6728,Ruf des Todes,Antiquität,
6729,Ruf des Todes,Antiquität,
6730,Ruf des Todes,Antiquität,
4203003,Ressourcenauswahlbox (Normal),Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Münze *500K, EXP Saft *500K, Brotdose *360, Kristallmeißel *360."
4204006,Diener-Truhe,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Diener-Keks *1800, Spirit-Keks *220, Diener-Kristall *100."
4205001,Ressourcenauswahlbox (Elite-Fertigkeit),Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Leitfadenmaterial *1000, Geheimmaterial *200"
7173,Auf der Durchreise,Kostüm,"Nias Kostüm ""Auf der Durchreise"""
27173,Auf der Durchreise,Kostüm,"Nias Kostüm ""Auf der Durchreise"""
4204007,Ressourcenauswahlbox,Auswahlbox,"Wertvolle Schatzbox: Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Brotdose *12000, Kristallmeißel *12000, Diener-Keks *7200, Spirit-Keks *900 und Diener-Kristall *450."
4201010,Normale Ressourcenauswahlbox,Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine der folgenden Belohnungen aussuchen: Münze *25M, EXP-Saft *25M, Kristallmeißel *20000, Brotdose *20000, Diener-Keks *20000, Spirit-Keks *4000."
7174,Rose des Todes,Kostüm,"Van Helsings Kostüm ""Rose des Todes"""
27174,Rose des Todes,Kostüm,"Van Helsings Kostüm ""Rose des Todes"""
1900002,Armbrust der Liebe,Möbel,"Einerseits eine echt coole Waffe, andererseits auch ein sehr feines Kunstwerk."
8054,Entspannter Sommerabend,Avatarbildrahmen,Kann durch Kauf des Buchs der Zauber erhalten werden.
1130001,Kirchenfußboden,Möbel,Auf dem heiligen Kirchenfußboden darf kein einziger noch so kleiner Fleck zu sehen sein!
1130002,Kirchenwand,Möbel,Dies ist eine heilige und hellerleuchtete Kirche!
1130003,Hochzeitstorte,Möbel,Das ist wirklich eine sehr große Torte! Sieht lecker aus! Kann es kaum erwarten ein Stück zu probieren!
1130004,Römische Säulen,Möbel,"Große Säulen, die man häufig in Kirchen findet~"
