id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
550060205,partner_sound/shuangzi_web/shuangzi_voice5,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060301,partner_sound/shuangzi_web/shuangzi_voice6,17.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060401,partner_sound/shuangzi_web/shuangzi_voice7,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060601,partner_sound/shuangzi_web/shuangzi_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060701,partner_sound/shuangzi_web/shuangzi_voice10,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060801,partner_sound/shuangzi_web/shuangzi_voice11,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060901,partner_sound/shuangzi_web/shuangzi_voice12,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061001,partner_sound/shuangzi_web/shuangzi_voice13,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061101,partner_sound/shuangzi_web/shuangzi_voice14,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061102,partner_sound/shuangzi_web/shuangzi_voice15,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061301,partner_sound/shuangzi_web/shuangzi_voice17,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061401,partner_sound/shuangzi_web/shuangzi_voice18,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061501,partner_sound/shuangzi_web/shuangzi_voice19,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061502,partner_sound/shuangzi_web/shuangzi_voice20,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061503,partner_sound/shuangzi_web/shuangzi_voice21,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061504,partner_sound/shuangzi_web/shuangzi_voice22,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061601,partner_sound/shuangzi_web/shuangzi_voice23,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061701,partner_sound/shuangzi_web/shuangzi_voice25,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061801,partner_sound/shuangzi_web/shuangzi_voice24,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550061901,partner_sound/shuangzi_web/shuangzi_voice26,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062001,partner_sound/shuangzi_web/shuangzi_voice27,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062101,partner_sound/shuangzi_web/shuangzi_voice28,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062201,partner_sound/shuangzi_web/shuangzi_voice29,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062301,partner_sound/shuangzi_web/shuangzi_voice30,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062401,partner_sound/shuangzi_web/shuangzi_voice31,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062501,partner_sound/shuangzi_web/shuangzi_voice32,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062601,partner_sound/shuangzi_web/shuangzi_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550062801,partner_sound/shuangzi_web/shuangzi_voice16,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070201,partner_sound/lvbu_web/lvbu_voice1,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070202,partner_sound/lvbu_web/lvbu_voice2,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070203,partner_sound/lvbu_web/lvbu_voice3,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070204,partner_sound/lvbu_web/lvbu_voice4,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070205,partner_sound/lvbu_web/lvbu_voice5,24.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070301,partner_sound/lvbu_web/lvbu_voice6,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070401,partner_sound/lvbu_web/lvbu_voice7,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070501,partner_sound/lvbu_web/lvbu_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070601,partner_sound/lvbu_web/lvbu_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070701,partner_sound/lvbu_web/lvbu_voice10,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070801,partner_sound/lvbu_web/lvbu_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550070901,partner_sound/lvbu_web/lvbu_voice12,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071001,partner_sound/lvbu_web/lvbu_voice13,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071101,partner_sound/lvbu_web/lvbu_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071102,partner_sound/lvbu_web/lvbu_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071301,partner_sound/lvbu_web/lvbu_voice17,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071401,partner_sound/lvbu_web/lvbu_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071501,partner_sound/lvbu_web/lvbu_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071502,partner_sound/lvbu_web/lvbu_voice20,21.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071503,partner_sound/lvbu_web/lvbu_voice21,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071504,partner_sound/lvbu_web/lvbu_voice22,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071601,partner_sound/lvbu_web/lvbu_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071701,partner_sound/lvbu_web/lvbu_voice25,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071801,partner_sound/lvbu_web/lvbu_voice24,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550071901,partner_sound/lvbu_web/lvbu_voice26,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072001,partner_sound/lvbu_web/lvbu_voice27,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072101,partner_sound/lvbu_web/lvbu_voice28,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072201,partner_sound/lvbu_web/lvbu_voice29,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072301,partner_sound/lvbu_web/lvbu_voice30,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072401,partner_sound/lvbu_web/lvbu_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072501,partner_sound/lvbu_web/lvbu_voice32,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072601,partner_sound/lvbu_web/lvbu_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550072801,partner_sound/lvbu_web/lvbu_voice16,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080201,partner_sound/yixienamei_web/yixienamei_voice2,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080202,partner_sound/yixienamei_web/yixienamei_voice3,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080203,partner_sound/yixienamei_web/yixienamei_voice4,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080204,partner_sound/yixienamei_web/yixienamei_voice5,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080205,partner_sound/yixienamei_web/yixienamei_voice6,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080301,partner_sound/yixienamei_web/yixienamei_voice7,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080401,partner_sound/yixienamei_web/yixienamei_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080601,partner_sound/yixienamei_web/yixienamei_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080701,partner_sound/yixienamei_web/yixienamei_voice10,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080801,partner_sound/yixienamei_web/yixienamei_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550080901,partner_sound/yixienamei_web/yixienamei_voice12,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081001,partner_sound/yixienamei_web/yixienamei_voice13,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081101,partner_sound/yixienamei_web/yixienamei_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081102,partner_sound/yixienamei_web/yixienamei_voice15,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081301,partner_sound/yixienamei_web/yixienamei_voice17,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081401,partner_sound/yixienamei_web/yixienamei_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081501,partner_sound/yixienamei_web/yixienamei_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081502,partner_sound/yixienamei_web/yixienamei_voice20,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081503,partner_sound/yixienamei_web/yixienamei_voice21,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081504,partner_sound/yixienamei_web/yixienamei_voice22,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081601,partner_sound/yixienamei_web/yixienamei_voice23,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081701,partner_sound/yixienamei_web/yixienamei_voice25,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081801,partner_sound/yixienamei_web/yixienamei_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550081901,partner_sound/yixienamei_web/yixienamei_voice26,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082001,partner_sound/yixienamei_web/yixienamei_voice27,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082101,partner_sound/yixienamei_web/yixienamei_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082201,partner_sound/yixienamei_web/yixienamei_voice29,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082301,partner_sound/yixienamei_web/yixienamei_voice30,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082401,partner_sound/yixienamei_web/yixienamei_voice31,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082501,partner_sound/yixienamei_web/yixienamei_voice32,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082601,partner_sound/yixienamei_web/yixienamei_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550082801,partner_sound/yixienamei_web/yixienamei_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090201,partner_sound/55009_web/550090201,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090202,partner_sound/55009_web/550090202,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090203,partner_sound/55009_web/550090203,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090204,partner_sound/55009_web/550090204,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090205,partner_sound/55009_web/550090205,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090301,partner_sound/55009_web/550090301,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090401,partner_sound/55009_web/550090401,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090601,partner_sound/55009_web/550090601,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090701,partner_sound/55009_web/550090701,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090801,partner_sound/55009_web/550090801,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550090901,partner_sound/55009_web/550090901,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091001,partner_sound/55009_web/550091001,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091101,partner_sound/55009_web/550091101,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091102,partner_sound/55009_web/550091102,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091301,partner_sound/55009_web/550091301,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091401,partner_sound/55009_web/550091401,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091501,partner_sound/55009_web/550091501,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091502,partner_sound/55009_web/550091502,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091503,partner_sound/55009_web/550091503,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091504,partner_sound/55009_web/550091504,23.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091601,partner_sound/55009_web/550091601,24.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091701,partner_sound/55009_web/550091701,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091801,partner_sound/55009_web/550091801,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550091901,partner_sound/55009_web/550091901,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092001,partner_sound/55009_web/550092001,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092101,partner_sound/55009_web/550092101,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092201,partner_sound/55009_web/550092201,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092301,partner_sound/55009_web/550092301,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092401,partner_sound/55009_web/550092401,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092501,partner_sound/55009_web/550092501,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092601,partner_sound/55009_web/550092601,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550092801,partner_sound/55009_web/550092801,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100201,partner_sound/55010_web/550100201,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100202,partner_sound/55010_web/550100202,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100203,partner_sound/55010_web/550100203,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100204,partner_sound/55010_web/550100204,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100205,partner_sound/55010_web/550100205,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100301,partner_sound/55010_web/550100301,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100401,partner_sound/55010_web/550100401,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100601,partner_sound/55010_web/550100601,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100701,partner_sound/55010_web/550100701,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100801,partner_sound/55010_web/550100801,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550100901,partner_sound/55010_web/550100901,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101001,partner_sound/55010_web/550101001,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101101,partner_sound/55010_web/550101101,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101102,partner_sound/55010_web/550101102,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101301,partner_sound/55010_web/550101301,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101401,partner_sound/55010_web/550101401,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101501,partner_sound/55010_web/550101501,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101502,partner_sound/55010_web/550101502,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101503,partner_sound/55010_web/550101503,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101504,partner_sound/55010_web/550101504,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101601,partner_sound/55010_web/550101601,21.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101701,partner_sound/55010_web/550101701,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101801,partner_sound/55010_web/550101801,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550101901,partner_sound/55010_web/550101901,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102001,partner_sound/55010_web/550102001,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102101,partner_sound/55010_web/550102101,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102201,partner_sound/55010_web/550102201,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102301,partner_sound/55010_web/550102301,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102401,partner_sound/55010_web/550102401,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102501,partner_sound/55010_web/550102501,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102601,partner_sound/55010_web/550102601,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550102801,partner_sound/55010_web/550102801,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110201,partner_sound/55011_web/550110201,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110202,partner_sound/55011_web/550110202,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110203,partner_sound/55011_web/550110203,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110204,partner_sound/55011_web/550110204,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110205,partner_sound/55011_web/550110205,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110301,partner_sound/55011_web/550110301,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110401,partner_sound/55011_web/550110401,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110601,partner_sound/55011_web/550110601,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110701,partner_sound/55011_web/550110701,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110801,partner_sound/55011_web/550110801,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550110901,partner_sound/55011_web/550110901,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111001,partner_sound/55011_web/550111001,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111101,partner_sound/55011_web/550111101,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111102,partner_sound/55011_web/550111102,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111301,partner_sound/55011_web/550111301,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111401,partner_sound/55011_web/550111401,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111501,partner_sound/55011_web/550111501,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111502,partner_sound/55011_web/550111502,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111503,partner_sound/55011_web/550111503,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111504,partner_sound/55011_web/550111504,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111601,partner_sound/55011_web/550111601,21.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111701,partner_sound/55011_web/550111701,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111801,partner_sound/55011_web/550111801,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550111901,partner_sound/55011_web/550111901,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112001,partner_sound/55011_web/550112001,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112101,partner_sound/55011_web/550112101,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112201,partner_sound/55011_web/550112201,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112301,partner_sound/55011_web/550112301,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112401,partner_sound/55011_web/550112401,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112501,partner_sound/55011_web/550112501,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112601,partner_sound/55011_web/550112601,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550112801,partner_sound/55011_web/550112801,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560010201,partner_sound/shuijing_web/shuijing_voice1,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010202,partner_sound/shuijing_web/shuijing_voice2,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010203,partner_sound/shuijing_web/shuijing_voice3,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010204,partner_sound/shuijing_web/shuijing_voice4,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010205,partner_sound/shuijing_web/shuijing_voice5,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010301,partner_sound/shuijing_web/shuijing_voice6,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010401,partner_sound/shuijing_web/shuijing_voice7,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560010501,partner_sound/shuijing_web/shuijing_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
560010601,partner_sound/shuijing_web/shuijing_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
560010701,partner_sound/shuijing_web/shuijing_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560010801,partner_sound/shuijing_web/shuijing_voice11,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560010901,partner_sound/shuijing_web/shuijing_voice12,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011001,partner_sound/shuijing_web/shuijing_voice13,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011101,partner_sound/shuijing_web/shuijing_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011102,partner_sound/shuijing_web/shuijing_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011301,partner_sound/shuijing_web/shuijing_voice17,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011401,partner_sound/shuijing_web/shuijing_voice18,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011501,partner_sound/shuijing_web/shuijing_voice19,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011502,partner_sound/shuijing_web/shuijing_voice20,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011503,partner_sound/shuijing_web/shuijing_voice21,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011504,partner_sound/shuijing_web/shuijing_voice22,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011601,partner_sound/shuijing_web/shuijing_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011701,partner_sound/shuijing_web/shuijing_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011801,partner_sound/shuijing_web/shuijing_voice24,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560011901,partner_sound/shuijing_web/shuijing_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012001,partner_sound/shuijing_web/shuijing_voice27,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012101,partner_sound/shuijing_web/shuijing_voice28,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012201,partner_sound/shuijing_web/shuijing_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012301,partner_sound/shuijing_web/shuijing_voice30,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012401,partner_sound/shuijing_web/shuijing_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012501,partner_sound/shuijing_web/shuijing_voice32,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012601,partner_sound/shuijing_web/shuijing_voice33,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560012801,partner_sound/shuijing_web/shuijing_voice16,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
560020201,partner_sound/jiabailie_web/jiabailie_voice1,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020202,partner_sound/jiabailie_web/jiabailie_voice2,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020203,partner_sound/jiabailie_web/jiabailie_voice3,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020204,partner_sound/jiabailie_web/jiabailie_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020205,partner_sound/jiabailie_web/jiabailie_voice5,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020301,partner_sound/jiabailie_web/jiabailie_voice6,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020401,partner_sound/jiabailie_web/jiabailie_voice7,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
560020501,partner_sound/jiabailie_web/jiabailie_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
