id,unknown_2,name
4010163,무면자,이세계 충돌,"랜덤으로 4명의 적에게 481662의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 58포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010164,무면자,이세계 충돌,"랜덤으로 4명의 적에게 486338의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 58포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010165,무면자,이세계 충돌,"랜덤으로 4명의 적에게 491014의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 59포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010166,무면자,이세계 충돌,"랜덤으로 4명의 적에게 495690의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 59포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010167,무면자,이세계 충돌,"랜덤으로 4명의 적에게 500366의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 59포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010168,무면자,이세계 충돌,"랜덤으로 4명의 적에게 505042의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 59포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010169,무면자,이세계 충돌,"랜덤으로 4명의 적에게 509718의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 59포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010170,무면자,이세계 충돌,"랜덤으로 4명의 적에게 514394의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 60포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010171,무면자,이세계 충돌,"랜덤으로 4명의 적에게 519070의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 60포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010172,무면자,이세계 충돌,"랜덤으로 4명의 적에게 523746의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 60포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010173,무면자,이세계 충돌,"랜덤으로 4명의 적에게 528422의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 60포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010174,무면자,이세계 충돌,"랜덤으로 4명의 적에게 533098의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 60포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010175,무면자,이세계 충돌,"랜덤으로 4명의 적에게 537774의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 61포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010176,무면자,이세계 충돌,"랜덤으로 4명의 적에게 542450의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 61포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010177,무면자,이세계 충돌,"랜덤으로 4명의 적에게 547126의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 61포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010178,무면자,이세계 충돌,"랜덤으로 4명의 적에게 551802의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 61포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010179,무면자,이세계 충돌,"랜덤으로 4명의 적에게 556478의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 61포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010180,무면자,이세계 충돌,"랜덤으로 4명의 적에게 561154의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 62포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
5010121,로버트,방패 맹공,"랜덤으로 4명의 적에게 362587의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 60% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010122,로버트,방패 맹공,"랜덤으로 4명의 적에게 368531의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 60% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010123,로버트,방패 맹공,"랜덤으로 4명의 적에게 374475의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 60% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010124,로버트,방패 맹공,"랜덤으로 4명의 적에게 380419의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 61% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010125,로버트,방패 맹공,"랜덤으로 4명의 적에게 386363의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 61% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010126,로버트,방패 맹공,"랜덤으로 4명의 적에게 392307의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 61% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010127,로버트,방패 맹공,"랜덤으로 4명의 적에게 398251의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 61% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010128,로버트,방패 맹공,"랜덤으로 4명의 적에게 404195의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 62% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010129,로버트,방패 맹공,"랜덤으로 4명의 적에게 410139의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 62% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010130,로버트,방패 맹공,"랜덤으로 4명의 적에게 416083의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 62% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010131,로버트,방패 맹공,"랜덤으로 4명의 적에게 422027의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 62% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010132,로버트,방패 맹공,"랜덤으로 4명의 적에게 427971의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 63% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010133,로버트,방패 맹공,"랜덤으로 4명의 적에게 433915의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 63% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010134,로버트,방패 맹공,"랜덤으로 4명의 적에게 439859의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 63% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010135,로버트,방패 맹공,"랜덤으로 4명의 적에게 445803의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 63% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010136,로버트,방패 맹공,"랜덤으로 4명의 적에게 451747의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 60% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010137,로버트,방패 맹공,"랜덤으로 4명의 적에게 457691의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 64% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010138,로버트,방패 맹공,"랜덤으로 4명의 적에게 463635의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 64% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010139,로버트,방패 맹공,"랜덤으로 4명의 적에게 469579의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 64% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010140,로버트,방패 맹공,"랜덤으로 4명의 적에게 475523의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 65% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010141,로버트,방패 맹공,"랜덤으로 4명의 적에게 481467의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 65% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010142,로버트,방패 맹공,"랜덤으로 4명의 적에게 487411의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 65% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010143,로버트,방패 맹공,"랜덤으로 4명의 적에게 493355의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 65% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010144,로버트,방패 맹공,"랜덤으로 4명의 적에게 499299의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 66% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010145,로버트,방패 맹공,"랜덤으로 4명의 적에게 505243의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 66% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5010146,로버트,방패 맹공,"랜덤으로 4명의 적에게 511187의 대미지 부여, 36%의 확률로 2라운드 동안 [c][01a310]기절[-][/c]. 2라운드 동안 랜덤으로 4명의 아군 소녀의 신성 대미지 66% 증가.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
