id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,initial_artifact,power,partner_model,avatar,fx_index,get_ways
6657,-1,-1,11,6,6,5,35,1000000,decDmg#270,miss#370,,,,2,,miss#500,,,,,,,6657,,,,,,,,,26640,5760,6658,6653,1500,,,,
6658,-1,-1,11,6,6,6,36,1100000,decDmg#300,miss#400,,,,2,,miss#500,,,,,,,6658,,,,,,,,,32400,,,6653,1660,,,,
6659,-1,-1,11,6,6,1,31,600000,spd#36,hpP#0.09,,,,2,,atkP#0.14,,,,,,,6659,,,,,,,,,3600,5760,6660,6659,860,,,,
6660,-1,-1,11,6,6,2,32,700000,spd#42,hpP#0.1,,,,2,,atkP#0.14,,,,,,,6660,,,,,,,,,9360,5760,6661,6659,1020,,,,
6661,-1,-1,11,6,6,3,33,800000,spd#48,hpP#0.11,,,,2,,atkP#0.14,,,,,,,6661,,,,,,,,,15120,5760,6662,6659,1180,,,,
6662,-1,-1,11,6,6,4,34,900000,spd#54,hpP#0.12,,,,2,,atkP#0.14,,,,,,,6662,,,,,,,,,20880,5760,6663,6659,1340,,,,
6663,-1,-1,11,6,6,5,35,1000000,spd#60,hpP#0.13,,,,2,,atkP#0.14,,,,,,,6663,,,,,,,,,26640,5760,6664,6659,1500,,,,
6664,-1,-1,11,6,6,6,36,1100000,spd#66,hpP#0.14,,,,2,,atkP#0.14,,,,,,,6664,,,,,,,,,32400,,,6659,1660,,,,
6665,-1,-1,11,6,6,1,31,600000,atkP#0.105,crit#150,,,,3,,hpP#0.18,,,,,,,6665,,,,,,,,,3600,5760,6666,6665,860,,,,
6666,-1,-1,11,6,6,2,32,700000,atkP#0.12,crit#180,,,,3,,hpP#0.18,,,,,,,6666,,,,,,,,,9360,5760,6667,6665,1020,,,,
6667,-1,-1,11,6,6,3,33,800000,atkP#0.135,crit#210,,,,3,,hpP#0.18,,,,,,,6667,,,,,,,,,15120,5760,6668,6665,1180,,,,
6668,-1,-1,11,6,6,4,34,900000,atkP#0.15,crit#240,,,,3,,hpP#0.18,,,,,,,6668,,,,,,,,,20880,5760,6669,6665,1340,,,,
6669,-1,-1,11,6,6,5,35,1000000,atkP#0.165,crit#270,,,,3,,hpP#0.18,,,,,,,6669,,,,,,,,,26640,5760,6670,6665,1500,,,,
6670,-1,-1,11,6,6,6,36,1100000,atkP#0.18,crit#300,,,,3,,hpP#0.18,,,,,,,6670,,,,,,,,,32400,,,6665,1660,,,,
6671,-1,-1,11,6,6,1,31,600000,decDmg#150,hpP#0.09,,,,3,,healB#0.3,,,,,,,6671,,,,,,,,,3600,5760,6672,6671,860,,,,
6672,-1,-1,11,6,6,2,32,700000,decDmg#180,hpP#0.1,,,,3,,healB#0.3,,,,,,,6672,,,,,,,,,9360,5760,6673,6671,1020,,,,
6673,-1,-1,11,6,6,3,33,800000,decDmg#210,hpP#0.11,,,,3,,healB#0.3,,,,,,,6673,,,,,,,,,15120,5760,6674,6671,1180,,,,
6674,-1,-1,11,6,6,4,34,900000,decDmg#240,hpP#0.12,,,,3,,healB#0.3,,,,,,,6674,,,,,,,,,20880,5760,6675,6671,1340,,,,
6675,-1,-1,11,6,6,5,35,1000000,decDmg#270,hpP#0.13,,,,3,,healB#0.3,,,,,,,6675,,,,,,,,,26640,5760,6676,6671,1500,,,,
6676,-1,-1,11,6,6,6,36,1100000,decDmg#300,hpP#0.14,,,,3,,healB#0.3,,,,,,,6676,,,,,,,,,32400,,,6671,1660,,,,
6677,-1,-1,11,6,6,1,31,600000,spd#36,hpP#0.09,,,,3,,atkP#0.14,,,,,,,6677,,,,,,,,,3600,5760,6678,6677,860,,,,
6678,-1,-1,11,6,6,2,32,700000,spd#42,hpP#0.1,,,,3,,atkP#0.14,,,,,,,6678,,,,,,,,,9360,5760,6679,6677,1020,,,,
6679,-1,-1,11,6,6,3,33,800000,spd#48,hpP#0.11,,,,3,,atkP#0.14,,,,,,,6679,,,,,,,,,15120,5760,6680,6677,1180,,,,
6680,-1,-1,11,6,6,4,34,900000,spd#54,hpP#0.12,,,,3,,atkP#0.14,,,,,,,6680,,,,,,,,,20880,5760,6681,6677,1340,,,,
6681,-1,-1,11,6,6,5,35,1000000,spd#60,hpP#0.13,,,,3,,atkP#0.14,,,,,,,6681,,,,,,,,,26640,5760,6682,6677,1500,,,,
6682,-1,-1,11,6,6,6,36,1100000,spd#66,hpP#0.14,,,,3,,atkP#0.14,,,,,,,6682,,,,,,,,,32400,,,6677,1660,,,,
6683,-1,-1,11,6,6,1,31,600000,atkP#0.105,hit#150,,,,4,,healI#0.3,,,,,,,6683,,,,,,,,,3600,5760,6684,6683,860,,,,
6684,-1,-1,11,6,6,2,32,700000,atkP#0.12,hit#180,,,,4,,healI#0.3,,,,,,,6684,,,,,,,,,9360,5760,6685,6683,1020,,,,
6685,-1,-1,11,6,6,3,33,800000,atkP#0.135,hit#210,,,,4,,healI#0.3,,,,,,,6685,,,,,,,,,15120,5760,6686,6683,1180,,,,
6686,-1,-1,11,6,6,4,34,900000,atkP#0.15,hit#240,,,,4,,healI#0.3,,,,,,,6686,,,,,,,,,20880,5760,6687,6683,1340,,,,
6687,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hit#270,,,,4,,healI#0.3,,,,,,,6687,,,,,,,,,26640,5760,6688,6683,1500,,,,
6688,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hit#300,,,,4,,healI#0.3,,,,,,,6688,,,,,,,,,32400,,,6683,1660,,,,
6689,-1,-1,11,6,6,1,31,600000,hpP#0.105,miss#300,,,,6,,atkP#0.18,,,,,,,6689,,,,,,,,,3600,5760,6690,6689,860,,,,
6690,-1,-1,11,6,6,2,32,700000,hpP#0.12,miss#340,,,,6,,atkP#0.18,,,,,,,6690,,,,,,,,,9360,5760,6691,6689,1020,,,,
6691,-1,-1,11,6,6,3,33,800000,hpP#0.135,miss#380,,,,6,,atkP#0.18,,,,,,,6691,,,,,,,,,15120,5760,6692,6689,1180,,,,
6692,-1,-1,11,6,6,4,34,900000,hpP#0.15,miss#420,,,,6,,atkP#0.18,,,,,,,6692,,,,,,,,,20880,5760,6693,6689,1340,,,,
6693,-1,-1,11,6,6,5,35,1000000,hpP#0.165,miss#460,,,,6,,atkP#0.18,,,,,,,6693,,,,,,,,,26640,5760,6694,6689,1500,,,,
6694,-1,-1,11,6,6,6,36,1100000,hpP#0.18,miss#500,,,,6,,atkP#0.18,,,,,,,6694,,,,,,,,,32400,,,6689,1660,,,,
6695,-1,-1,11,6,6,1,31,600000,atkP#0.105,crit#150,,,,5,,sklP#400,,,,,,,6695,,,,,,,,,3600,5760,6696,6695,860,,,,
6696,-1,-1,11,6,6,2,32,700000,atkP#0.12,crit#180,,,,5,,sklP#400,,,,,,,6696,,,,,,,,,9360,5760,6697,6695,1020,,,,
6697,-1,-1,11,6,6,3,33,800000,atkP#0.135,crit#210,,,,5,,sklP#400,,,,,,,6697,,,,,,,,,15120,5760,6698,6695,1180,,,,
6698,-1,-1,11,6,6,4,34,900000,atkP#0.15,crit#240,,,,5,,sklP#400,,,,,,,6698,,,,,,,,,20880,5760,6699,6695,1340,,,,
6699,-1,-1,11,6,6,5,35,1000000,atkP#0.165,crit#270,,,,5,,sklP#400,,,,,,,6699,,,,,,,,,26640,5760,6700,6695,1500,,,,
6700,-1,-1,11,6,6,6,36,1100000,atkP#0.18,crit#300,,,,5,,sklP#400,,,,,,,6700,,,,,,,,,32400,,,6695,1660,,,,
6701,-1,-1,11,6,6,1,31,600000,atkP#0.13,hit#800,critTime#500,,,,,,,,,,,,6701,,,,,,,,,3600,5760,6702,6701,860,,,,
6702,-1,-1,11,6,6,2,32,700000,atkP#0.15,hit#960,critTime#600,,,,,,,,,,,,6702,,,,,,,,,9360,5760,6703,6701,1020,,,,
6703,-1,-1,11,6,6,3,33,800000,atkP#0.17,hit#1120,critTime#700,,,,,,,,,,,,6703,,,,,,,,,15120,5760,6704,6701,1180,,,,
6704,-1,-1,11,6,6,4,34,900000,atkP#0.19,hit#1280,critTime#800,,,,,,,,,,,,6704,,,,,,,,,20880,5760,6705,6701,1340,,,,
6705,-1,-1,11,6,6,5,35,1000000,atkP#0.21,hit#1440,critTime#900,,,,,,,,,,,,6705,,,,,,,,,26640,5760,6706,6701,1500,,,,
6706,-1,-1,11,6,6,6,36,1100000,atkP#0.23,hit#1600,critTime#1000,,,,,,,,,,,,6706,,,,,,,,,32400,,,6701,1660,,,,
6707,-1,-1,11,6,6,1,31,600000,hpP#0.13,hit#460,,670701,,,,,,,,,,,6707,,,,,,,,,3600,5760,6708,6707,860,,,,
6708,-1,-1,11,6,6,2,32,700000,hpP#0.14,hit#600,,670801,,,,,,,,,,,6708,,,,,,,,,9360,5760,6709,6707,1020,,,,
6709,-1,-1,11,6,6,3,33,800000,hpP#0.15,hit#760,,670901,,,,,,,,,,,6709,,,,,,,,,15120,5760,6710,6707,1180,,,,
6710,-1,-1,11,6,6,4,34,900000,hpP#0.16,hit#900,,671001,,,,,,,,,,,6710,,,,,,,,,20880,5760,6711,6707,1340,,,,
6711,-1,-1,11,6,6,5,35,1000000,hpP#0.17,hit#1060,,671101,,,,,,,,,,,6711,,,,,,,,,26640,5760,6712,6707,1500,,,,
6712,-1,-1,11,6,6,6,36,1100000,hpP#0.18,hit#1200,,671201,,,,,,,,,,,6712,,,,,,,,,32400,,,6707,1660,,,,
6713,-1,-1,11,6,6,1,31,600000,atkP#0.105,hpP#0.15,allHarmDec#125,,,,,,,,,,,,6713,,,,,,,,,3600,5760,6714,6713,860,,,,
6714,-1,-1,11,6,6,2,32,700000,atkP#0.12,hpP#0.17,allHarmDec#150,,,,,,,,,,,,6714,,,,,,,,,9360,5760,6715,6713,1020,,,,
6715,-1,-1,11,6,6,3,33,800000,atkP#0.135,hpP#0.19,allHarmDec#175,,,,,,,,,,,,6715,,,,,,,,,15120,5760,6716,6713,1180,,,,
6716,-1,-1,11,6,6,4,34,900000,atkP#0.15,hpP#0.21,allHarmDec#200,,,,,,,,,,,,6716,,,,,,,,,20880,5760,6717,6713,1340,,,,
6717,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hpP#0.23,allHarmDec#225,,,,,,,,,,,,6717,,,,,,,,,26640,5760,6718,6713,1500,,,,
6718,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hpP#0.25,allHarmDec#250,,,,,,,,,,,,6718,,,,,,,,,32400,,,6713,1660,,,,
6719,-1,-1,11,6,6,1,31,600000,hpP#0.15,spd#45,,671901,,,,,,,,,,,6719,,,,,,,,,3600,5760,6720,6719,860,,,,
6720,-1,-1,11,6,6,2,32,700000,hpP#0.17,spd#51,,672001,,,,,,,,,,,6720,,,,,,,,,9360,5760,6721,6719,1020,,,,
6721,-1,-1,11,6,6,3,33,800000,hpP#0.19,spd#57,,672101,,,,,,,,,,,6721,,,,,,,,,15120,5760,6722,6719,1180,,,,
6722,-1,-1,11,6,6,4,34,900000,hpP#0.21,spd#63,,672201,,,,,,,,,,,6722,,,,,,,,,20880,5760,6723,6719,1340,,,,
6723,-1,-1,11,6,6,5,35,1000000,hpP#0.23,spd#69,,672301,,,,,,,,,,,6723,,,,,,,,,26640,5760,6724,6719,1500,,,,
6724,-1,-1,11,6,6,6,36,1100000,hpP#0.25,spd#75,,672401,,,,,,,,,,,6724,,,,,,,,,32400,,,6719,1660,,,,
6725,-1,-1,11,6,6,1,31,600000,hpP#0.13,free#100,energy#25,,,,,,,,,,,,6725,,,,,,,,,3600,5760,6726,6725,860,,,,
6726,-1,-1,11,6,6,2,32,700000,hpP#0.14,free#130,energy#30,,,,,,,,,,,,6726,,,,,,,,,9360,5760,6727,6725,1020,,,,
6727,-1,-1,11,6,6,3,33,800000,hpP#0.15,free#160,energy#35,,,,,,,,,,,,6727,,,,,,,,,15120,5760,6728,6725,1180,,,,
6728,-1,-1,11,6,6,4,34,900000,hpP#0.16,free#190,energy#40,,,,,,,,,,,,6728,,,,,,,,,20880,5760,6729,6725,1340,,,,
6729,-1,-1,11,6,6,5,35,1000000,hpP#0.17,free#220,energy#45,,,,,,,,,,,,6729,,,,,,,,,26640,5760,6730,6725,1500,,,,
6730,-1,-1,11,6,6,6,36,1100000,hpP#0.18,free#250,energy#50,,,,,,,,,,,,6730,,,,,,,,,32400,,,6725,1660,,,,
6731,-1,-1,11,6,6,1,31,600000,atkP#0.105,hpP#0.09,,672501,,,,,,,,,,,6731,,,,,,,,,3600,5760,6732,6731,860,,,,
6732,-1,-1,11,6,6,2,32,700000,atkP#0.12,hpP#0.1,,672502,,,,,,,,,,,6732,,,,,,,,,9360,5760,6733,6731,1020,,,,
6733,-1,-1,11,6,6,3,33,800000,atkP#0.135,hpP#0.11,,672503,,,,,,,,,,,6733,,,,,,,,,15120,5760,6734,6731,1180,,,,
6734,-1,-1,11,6,6,4,34,900000,atkP#0.15,hpP#0.12,,672504,,,,,,,,,,,6734,,,,,,,,,20880,5760,6735,6731,1340,,,,
6735,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hpP#0.13,,672505,,,,,,,,,,,6735,,,,,,,,,26640,5760,6736,6731,1500,,,,
6736,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hpP#0.14,,672506,,,,,,,,,,,6736,,,,,,,,,32400,,,6731,1660,,,,
64361,-1,-1,11,6,7,1,37,1200000,atkP#0.18,hpP#0.14,energy#50,,6436101,,,,,,,,,,64361,,,,,,,,,,,,6431,1820,,,,
64362,-1,-1,11,6,7,2,38,1300000,atkP#0.18,hpP#0.14,energy#50,,6436201,,,,,,,,,,64362,,,,,,,,,,,,6431,1980,,,,
64363,-1,-1,11,6,7,3,39,1400000,atkP#0.18,hpP#0.14,energy#50,,6436301,,,,,,,,,,64363,,,,,,,,,,,,6431,2140,,,,
64421,-1,-1,11,6,7,1,37,1200000,hit#1400,atkP#0.25,sklP#600,,6442101,,,,,,,,,,64421,,,,,,,,,,,,6437,1820,,,,
64422,-1,-1,11,6,7,2,38,1300000,hit#1400,atkP#0.25,sklP#600,,6442201,,,,,,,,,,64422,,,,,,,,,,,,6437,1980,,,,
64423,-1,-1,11,6,7,3,39,1400000,hit#1400,atkP#0.25,sklP#600,,6442301,,,,,,,,,,64423,,,,,,,,,,,,6437,2140,,,,
64541,-1,-1,11,6,7,1,37,1200000,atkP#0.21,decDmg#300,free#250,,6454101,,,,,,,,,,64541,,,,,,,,,,,,6449,1820,,,,
64542,-1,-1,11,6,7,2,38,1300000,atkP#0.21,decDmg#300,free#250,,6454201,,,,,,,,,,64542,,,,,,,,,,,,6449,1980,,,,
64543,-1,-1,11,6,7,3,39,1400000,atkP#0.21,decDmg#300,free#250,,6454301,,,,,,,,,,64543,,,,,,,,,,,,6449,2140,,,,
67061,-1,-1,11,6,7,1,37,1200000,atkP#0.23,hit#1600,critTime#1000,,6706101,,,,,,,,,,67061,,,,,,,,,,,,6701,1820,,,,
67062,-1,-1,11,6,7,2,38,1300000,atkP#0.23,hit#1600,critTime#1000,,6706201,,,,,,,,,,67062,,,,,,,,,,,,6701,1980,,,,
67063,-1,-1,11,6,7,3,39,1400000,atkP#0.23,hit#1600,critTime#1000,,6706301,,,,,,,,,,67063,,,,,,,,,,,,6701,2140,,,,
67181,-1,-1,11,6,7,1,37,1200000,atkP#0.18,hpP#0.25,allHarmDec#250,,6718101,,,,,,,,,,67181,,,,,,,,,,,,6713,1820,,,,
67182,-1,-1,11,6,7,2,38,1300000,atkP#0.18,hpP#0.25,allHarmDec#250,,6718201,,,,,,,,,,67182,,,,,,,,,,,,6713,1980,,,,
67183,-1,-1,11,6,7,3,39,1400000,atkP#0.18,hpP#0.25,allHarmDec#250,,6718301,,,,,,,,,,67183,,,,,,,,,,,,6713,2140,,,,
64481,-1,-1,11,6,7,1,37,1200000,atkP#0.21,crit#300,critTime#1000,,6448101,,,,,,,,,,64481,,,,,,,,,,,,6443,1820,,,,
64482,-1,-1,11,6,7,2,38,1300000,atkP#0.21,crit#300,critTime#1000,,6448201,,,,,,,,,,64482,,,,,,,,,,,,6443,1980,,,,
64483,-1,-1,11,6,7,3,39,1400000,atkP#0.21,crit#300,critTime#1000,,6448301,,,,,,,,,,64483,,,,,,,,,,,,6443,2140,,,,
64601,-1,-1,11,6,7,1,37,1200000,atkP#0.25,spd#70,miss#1000,,6460101,,,,,,,,,,64601,,,,,,,,,,,,6455,1820,,,,
64602,-1,-1,11,6,7,2,38,1300000,atkP#0.25,spd#70,miss#1000,,6460201,,,,,,,,,,64602,,,,,,,,,,,,6455,1980,,,,
64603,-1,-1,11,6,7,3,39,1400000,atkP#0.25,spd#70,miss#1000,,6460301,,,,,,,,,,64603,,,,,,,,,,,,6455,2140,,,,
64661,-1,-1,11,6,7,1,37,1200000,hpP#0.25,atkP#0.18,,646601,6466101,,,,,,,,,,64661,,,,,,,,,,,,6461,1820,,,,
64662,-1,-1,11,6,7,2,38,1300000,hpP#0.25,atkP#0.18,,6466201,6466202,,,,,,,,,,64662,,,,,,,,,,,,6461,1980,,,,
64663,-1,-1,11,6,7,3,39,1400000,hpP#0.25,atkP#0.18,,6466301,6466302,,,,,,,,,,64663,,,,,,,,,,,,6461,2140,,,,
64781,-1,-1,11,6,7,1,37,1200000,atkP#0.2,spd#50,unfree#250,,6478101,,,,,,,,,,64781,,,,,,,,,,,,6473,1820,,,,
64782,-1,-1,11,6,7,2,38,1300000,atkP#0.2,spd#50,unfree#250,,6478201,,,,,,,,,,64782,,,,,,,,,,,,6473,1980,,,,
64783,-1,-1,11,6,7,3,39,1400000,atkP#0.2,spd#50,unfree#250,,6478301,,,,,,,,,,64783,,,,,,,,,,,,6473,2140,,,,
64901,-1,-1,11,6,7,1,37,1200000,atkP#0.25,hpP#0.14,brk#1000,,6490101,,,,,,,,,,64901,,,,,,,,,,,,6485,1820,,,,
64902,-1,-1,11,6,7,2,38,1300000,atkP#0.25,hpP#0.14,brk#1000,,6490201,,,,,,,,,,64902,,,,,,,,,,,,6485,1980,,,,
64903,-1,-1,11,6,7,3,39,1400000,atkP#0.25,hpP#0.14,brk#1000,,6490301,,,,,,,,,,64903,,,,,,,,,,,,6485,2140,,,,
65021,-1,-1,11,6,7,1,37,1200000,atkP#0.22,hpP#0.18,,649601,6502101,,,,,,,,,,65021,,,,,,,,,,,,6497,1820,,,,
65022,-1,-1,11,6,7,2,38,1300000,atkP#0.22,hpP#0.18,,649601,6502201,,,,,,,,,,65022,,,,,,,,,,,,6497,1980,,,,
65023,-1,-1,11,6,7,3,39,1400000,atkP#0.22,hpP#0.18,,649601,6502301,,,,,,,,,,65023,,,,,,,,,,,,6497,2140,,,,
67121,-1,-1,11,6,7,1,37,1200000,hpP#0.18,hit#1200,,671201,6712101,,,,,,,,,,67121,,,,,,,,,,,,6707,1820,,,,
67122,-1,-1,11,6,7,2,38,1300000,hpP#0.18,hit#1200,,671201,6712201,,,,,,,,,,67122,,,,,,,,,,,,6707,1980,,,,
67123,-1,-1,11,6,7,3,39,1400000,hpP#0.18,hit#1200,,671201,6712301,,,,,,,,,,67123,,,,,,,,,,,,6707,2140,,,,
67241,-1,-1,11,6,7,1,37,1200000,hpP#0.25,spd#75,,672401,6724101,,,,,,,,,,67241,,,,,,,,,,,,6719,1820,,,,
67242,-1,-1,11,6,7,2,38,1300000,hpP#0.25,spd#75,,672401,6724201,,,,,,,,,,67242,,,,,,,,,,,,6719,1980,,,,
67243,-1,-1,11,6,7,3,39,1400000,hpP#0.25,spd#75,,672401,6724301,,,,,,,,,,67243,,,,,,,,,,,,6719,2140,,,,
67301,-1,-1,11,6,7,1,37,1200000,hpP#0.18,free#250,energy#50,,6730101,,,,,,,,,,67301,,,,,,,,,,,,6725,1820,,,,
67302,-1,-1,11,6,7,2,38,1300000,hpP#0.18,free#250,energy#50,,6730201,,,,,,,,,,67302,,,,,,,,,,,,6725,1980,,,,
67303,-1,-1,11,6,7,3,39,1400000,hpP#0.18,free#250,energy#50,,6730301,,,,,,,,,,67303,,,,,,,,,,,,6725,2140,,,,
67361,-1,-1,11,6,7,1,37,1200000,atkP#0.18,hpP#0.14,,6736101,6736102,,,,,,,,,,67361,,,,,,,,,,,,6731,1820,,,,
67362,-1,-1,11,6,7,2,38,1300000,atkP#0.18,hpP#0.14,,6736201,6736202,,,,,,,,,,67362,,,,,,,,,,,,6731,1980,,,,
67363,-1,-1,11,6,7,3,39,1400000,atkP#0.18,hpP#0.14,,6736301,6736302,,,,,,,,,,67363,,,,,,,,,,,,6731,2140,,,,
7001,-1,-1,12,7,6,6,1,0,hpP#0.01,,,,,,,,,,,,,,partner_avatar_4300702,,,,,,,,,,,,,,4300702,partner_avatar_4300702,1,
7002,-1,-1,12,7,6,6,1,0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5200402,,,,,,,,,,,,,,5200402,partner_avatar_5200402,1,
7003,-1,-1,12,7,6,6,1,0,hpP#0.03,brk#50,,,,,,,,,,,,,partner_avatar_5100702,,,,,,,,,,,,,,5100702,partner_avatar_5100702,1,
7004,-1,-1,12,7,6,6,1,0,hpP#0.05,,,,,,,,,,,,,,partner_avatar_5300402,,,,,,,,,,,,,,5300402,partner_avatar_5300402,1,
7005,-1,-1,12,7,6,6,1,0,atkP#0.02,crit#40,spd#4,,,,,,,,,,,,partner_avatar_5100402,,,,,,,,,,,,,,5100402,partner_avatar_5100402,1,
7006,-1,-1,12,7,6,6,1,0,atkP#0.03,hpP#0.03,,,,,,,,,,,,,partner_avatar_5200702,,,,,,,,,,,,,,5200702,partner_avatar_5200702,1,
7007,-1,-1,12,7,6,6,1,0,hpP#0.03,,,,,,,,,,,,,,partner_avatar_4200302,,,,,,,,,,,,,,4200302,partner_avatar_4200302,1,
7008,-1,-1,12,7,6,6,1,0,atkP#0.04,hpP#0.02,,,,,,,,,,,,,partner_avatar_5100202,,,,,,,,,,,,,,5100202,partner_avatar_5100202,1,
7009,-1,-1,12,7,6,6,1,0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5400102,,,,,,,,,,,,,,5400102,partner_avatar_5400102,1,
7010,-1,-1,12,7,6,6,1,0,atkP#0.02,decDmg#20,sklP#100,,,,,,,,,,,,partner_avatar_5500502,,,,,,,,,,,,,,5500502,partner_avatar_5500502,1,
7011,-1,-1,12,7,6,6,1,0,hpP#0.05,decDmg#30,,,,,,,,,,,,,partner_avatar_5600302,,,,,,,,,,,,,,5600302,partner_avatar_5600302,1,
7012,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5400702,,,,,,,,,,,,,,5400702,partner_avatar_5400702,1,
7013,-1,-1,12,7,6,6,1,0,atkP#0.03,hpP#0.03,hit#60,,,,,,,,,,,,partner_avatar_5200502,,,,,,,,,,,,,,5200502,partner_avatar_5200502,1,
7014,-1,-1,12,7,6,6,1,0,decDmg#30,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5300102,,,,,,,,,,,,,,5300102,partner_avatar_5300102,1,
7015,-1,-1,12,7,6,6,1,0,hpP#0.03,miss#80,spd#4,,,,,,,,,,,,partner_avatar_5200102,,,,,,,,,,,,,,5200102,partner_avatar_5200102,1,
7016,-1,-1,12,7,6,6,1,0,hpP#0.02,atkP#0.02,decDmg#20,,,,,,,,,,,,partner_avatar_5200202,,,,,,,,,,,,,,5200202,partner_avatar_5200202,1,
7017,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5400803,,,,,,,,,,,,,,5400803,partner_avatar_5400803,2,
7018,-1,-1,12,7,6,6,1,0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5100403,,,,,,,,,,,,,,5100403,partner_avatar_5100403,2,
7019,-1,-1,12,7,6,6,1,0,atkP#0.02,brk#50,,,,,,,,,,,,,partner_avatar_5101002,,,,,,,,,,,,,,5101002,partner_avatar_5101002,1,
7020,-1,-1,12,7,6,6,1,0,atkP#0.02,sklP#50,,,,,,,,,,,,,partner_avatar_5200403,,,,,,,,,,,,,,5200403,partner_avatar_5200403,2,
7021,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,,,,,,,,,,,,,partner_avatar_4300703,,,,,,,,,,,,,,4300703,partner_avatar_4300703,2,
7022,-1,-1,12,7,6,6,1,0,hpP#0.05,,,,,,,,,,,,,,partner_avatar_5100602,,,,,,,,,,,,,,5100602,partner_avatar_5100602,1,
7023,-1,-1,12,7,6,6,1,0,atkP#0.02,trueAtk#50,,,,,,,,,,,,,partner_avatar_5600303,,,,,,,,,,,,,,5600303,partner_avatar_5600303,2,
7024,-1,-1,12,7,6,6,1,0,hpP#0.03,decDmg#20,,,,,,,,,,,,,partner_avatar_5100102,,,,,,,,,,,,,,5100102,partner_avatar_5100102,1,
7025,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,trueAtk#50,,,,,,,,,,,,partner_avatar_5600102,,,,,,,,,,,,,,5600102,partner_avatar_5600102,1,
7026,-1,-1,12,7,6,6,1,0,hpP#0.03,decDmg#30,,,,,,,,,,,,,partner_avatar_5400802,,,,,,,,,,,,,,5400802,partner_avatar_5400802,1,
7027,-1,-1,12,7,6,6,1,0,atkP#0.02,sklP#50,,,,,,,,,,,,,partner_avatar_5500503,,,,,,,,,,,,,,5500503,partner_avatar_5500503,2,
7028,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,decDmg#30,,,,,,,,,,,,partner_avatar_5400202,,,,,,,,,,,,,,5400202,partner_avatar_5400202,1,
7029,-1,-1,12,7,6,6,1,0,hpP#0.03,decDmg#30,trueAtk#50,,,,,,,,,,,,partner_avatar_5600304,,,,,,,,,,,,,,5600304,partner_avatar_5600304,3,
7030,-1,-1,12,7,6,6,1,0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5200404,,,,,,,,,,,,,,5200404,partner_avatar_5200404,3,
7031,-1,-1,12,7,6,6,1,0,hpP#0.03,decDmg#30,spd#4,,,,,,,,,,,,partner_avatar_5301102,,,,,,,,,,,,,,5301102,partner_avatar_5301102,1,
7032,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5300502,,,,,,,,,,,,,,5300502,partner_avatar_5300502,1,
7033,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,sklP#100,,,,,,,,,,,,partner_avatar_5500202,,,,,,,,,,,,,,5500202,partner_avatar_5500202,1,
7034,-1,-1,12,7,6,6,1,0,hpP#0.03,armP#0.05,decDmg#30,,,,,,,,,,,,partner_avatar_5100603,,,,,,,,,,,,,,5100603,partner_avatar_5100603,2,
7035,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.02,free#50,,,,,,,,,,,,partner_avatar_5500504,,,,,,,,,,,,,,5500504,partner_avatar_5500504,3,
7036,-1,-1,12,7,6,6,1,0,hpP#0.03,atkP#0.03,armP#0.05,,,,,,,,,,,,partner_avatar_5200703,,,,,,,,,,,,,,5200703,partner_avatar_5200703,2,
7037,-1,-1,12,7,6,6,1,0,hpP#0.03,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5600202,,,,,,,,,,,,,,5600202,partner_avatar_5600202,1,
7038,-1,-1,12,7,6,6,1,0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5301002,,,,,,,,,,,,,,5301002,partner_avatar_5301002,1,
